id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence,average_watts,weighted_average_watts,sport_type
7984523126,Zwift - Zone Benchmarking in Watopia,23131.3,2843.0,VirtualRide,8.136,2022-10-18 20:34:46+00:00,181.0,b1683032,135.4,2843.0,532.9,,75.3,187.4,207.0,VirtualRide
7990515811,Morning Swim,1828.8,2520.0,Swim,0.726,2022-10-19 12:55:55+00:00,0.0,,,2520.0,,,,,,Swim
7989927935,Zwift - Killing time,31246.0,3724.0,VirtualRide,8.39,2022-10-19 21:46:04+00:00,46.0,b1683032,115.3,3724.0,629.1,,71.3,168.9,177.0,VirtualRide
7990366107,Evening Swim,868.7,0.0,Swim,0.0,2022-10-20 00:36:09+00:00,0.0,,,1337.0,,,,,,Swim
7994610874,Zwift - Strength in Watopia,26113.0,3788.0,VirtualRide,6.894,2022-10-20 21:38:33+00:00,242.0,b8821498,112.3,3788.0,616.6,,74.3,162.8,179.0,VirtualRide
7998404954,Afternoon Ride,8463.8,1289.0,Ride,6.566,2022-10-21 19:38:08+00:00,17.0,b1683032,102.6,1462.0,178.0,,66.0,136.8,153.0,Ride
7998779878,Afternoon Ride,49869.8,5643.0,Ride,8.837,2022-10-21 20:17:19+00:00,64.0,b1683032,145.3,7125.0,1350.1,,77.5,238.0,252.0,Ride
7998829817,Evening Ride,6038.0,942.0,Ride,6.41,2022-10-21 22:16:33+00:00,21.0,b1683032,117.8,1003.0,134.3,,62.8,142.0,143.0,Ride
8003802901,Afternoon Ride,55889.1,6640.0,Ride,8.417,2022-10-22 18:04:55+00:00,86.0,b1683032,139.9,7793.0,1456.7,,74.4,217.8,228.0,Ride
8009266000,"#PlayingBike. #vegancyclist, #vc. Brah",70584.1,9111.0,Ride,7.747,2022-10-23 16:42:48+00:00,135.0,b1683032,127.2,9293.0,1716.9,,71.4,187.1,197.0,Ride
8013811037,Afternoon Ride,9406.6,1352.0,Ride,6.958,2022-10-24 20:03:16+00:00,19.0,b1683032,106.5,1352.0,212.6,,67.7,157.3,177.0,Ride
8014164815,Afternoon playing bikes with huber,44734.7,5951.0,Ride,7.517,2022-10-24 20:27:58+00:00,61.0,b1683032,119.6,6349.0,1116.6,,71.3,187.4,200.0,Ride
8019835646,Zwift - Foundation in Makuri Islands,33401.8,4436.0,VirtualRide,7.53,2022-10-25 23:11:43+00:00,258.0,b1683032,115.0,4436.0,738.0,,72.9,166.4,177.0,VirtualRide
8024730324,Zwift - Serpentine 8 in Watopia,26533.3,4074.0,VirtualRide,6.513,2022-10-26 22:04:58+00:00,237.0,b1683032,134.7,4167.0,881.9,,78.5,216.5,223.0,VirtualRide
8029420815,Evening Swim,2948.9,4317.0,Swim,0.683,2022-10-27 00:40:27+00:00,0.0,,,4844.0,,,17.7,,,Swim
8029525890,Afternoon Ride,74977.4,9594.0,Ride,7.815,2022-10-27 19:44:37+00:00,96.0,b1683032,129.0,9772.0,2015.5,,72.8,208.3,235.0,Ride
8033837081,Afternoon Ride,44022.7,5835.0,Ride,7.545,2022-10-28 19:53:24+00:00,67.0,b1683032,129.4,5856.0,1151.6,,71.3,195.1,230.0,Ride
8044840936,Afternoon Ride,82576.6,10097.0,Ride,8.178,2022-10-30 17:01:36+00:00,145.0,b1683032,135.2,11146.0,2176.5,,72.3,214.0,240.0,Ride
8045284393,Evening Walk,620.4,704.0,Walk,0.881,2022-10-30 22:28:45+00:00,0.0,g3714779,97.1,704.0,,,49.3,,,Walk
8049801617,Zwift - Watopia,22269.0,3616.0,VirtualRide,6.158,2022-10-31 21:37:21+00:00,212.0,b1683032,134.5,3616.0,765.4,,74.9,211.7,219.0,VirtualRide
8050285800,Evening Swim,2491.7,2659.0,Swim,0.937,2022-11-01 00:42:08+00:00,0.0,,,4128.0,,,21.5,,,Swim
8055598290,Evening Weight Training,0.0,51.0,WeightTraining,0.0,2022-11-02 01:48:06+00:00,0.0,,92.9,51.0,,,,,,WeightTraining
8055622378,Evening Weight Training,0.0,681.0,WeightTraining,0.0,2022-11-02 01:50:42+00:00,0.0,,110.2,681.0,,,,,,WeightTraining
8055707882,"45 min ""look at them titties ride""",25460.4,2699.0,Ride,9.433,2022-11-02 02:06:48+00:00,0.0,b5274657,128.7,2699.0,531.2,,77.2,196.8,199.0,Ride
8060791329,Night Weight Training,0.0,1126.0,WeightTraining,0.0,2022-11-03 03:38:54+00:00,0.0,,114.2,1126.0,,,,,,WeightTraining
8060829751,30 min Classic Rock Ride with Hannah Corbin,17832.8,1799.0,Ride,9.913,2022-11-03 03:59:24+00:00,0.0,b5274657,117.1,1799.0,403.5,,76.5,224.3,228.0,Ride
8065278473,45 min Low Impact Ride with Hannah Corbin,27176.7,2699.0,Ride,10.069,2022-11-04 01:09:31+00:00,0.0,b5274657,82.7,2699.0,625.5,,78.3,231.8,236.0,Ride
8069269486,Zwift - Castle to Castle in Makuri Islands,23267.2,2737.0,VirtualRide,8.501,2022-11-04 23:08:59+00:00,142.0,b8821498,145.9,2737.0,570.7,,76.0,208.5,214.0,VirtualRide
8073905299,Zwift - Tempo in Makuri Islands,35290.1,5410.0,VirtualRide,6.523,2022-11-05 18:54:39+00:00,359.0,b8821498,123.7,5410.0,910.5,,79.0,168.3,179.0,VirtualRide
8079752851,Afternoon Ride,75585.4,9538.0,Ride,7.925,2022-11-06 18:28:03+00:00,122.0,b1683032,145.7,11044.0,2004.1,,75.7,207.1,224.0,Ride
8085176293,Morning Swim,2743.6,3600.0,Swim,0.762,2022-11-07 13:40:46+00:00,0.0,,,3600.0,,,,,,Swim
8084372287,Afternoon Walk,313.7,827.0,Walk,0.379,2022-11-07 22:20:40+00:00,0.0,g3714779,78.3,827.0,,,52.2,,,Walk
8085853321,Evening Swim,1737.4,0.0,Swim,0.0,2022-11-08 01:34:37+00:00,0.0,,,2067.0,,,,,,Swim
8088144115,Lunch Walk,1890.6,1525.0,Walk,1.24,2022-11-08 17:38:43+00:00,0.0,g3714779,76.9,1525.0,,,49.1,,,Walk
8089832456,Zwift - Jungle Circuit in Watopia,28062.8,3777.0,VirtualRide,7.43,2022-11-08 23:32:25+00:00,542.0,b1683032,132.4,3806.0,743.9,,72.9,196.9,225.0,VirtualRide
8095115029,Evening Swim,3200.4,0.0,Swim,0.0,2022-11-10 01:33:17+00:00,0.0,,,6218.0,,,,,,Swim
8099119114,Afternoon Ride,56004.2,6846.0,Ride,8.181,2022-11-10 20:27:44+00:00,78.0,b1683032,140.5,7690.0,1469.2,,73.0,212.5,234.0,Ride
8103669613,Afternoon Ride,46708.4,6099.0,Ride,7.658,2022-11-11 20:31:43+00:00,67.0,b1683032,120.7,6191.0,1245.8,,72.2,203.6,222.0,Ride
8113780398,#jra 1,8286.4,1032.0,VirtualRide,8.029,2022-11-13 18:04:29+00:00,69.0,b1683032,131.7,1049.0,201.0,,72.6,194.7,207.0,VirtualRide
8113826217,#jra 2,4125.0,622.0,VirtualRide,6.632,2022-11-13 18:23:41+00:00,40.0,b1683032,143.5,622.0,119.4,,73.7,192.0,196.0,VirtualRide
8113925613,#jra 3,10806.9,1578.0,VirtualRide,6.848,2022-11-13 18:35:04+00:00,81.0,b1683032,140.5,1578.0,289.7,,75.1,183.6,195.0,VirtualRide
8114101026,#jra 4,18046.7,2587.0,VirtualRide,6.976,2022-11-13 19:09:36+00:00,131.0,b8821498,115.7,2587.0,431.5,,73.7,166.8,175.0,VirtualRide
8119526826,Evening Swim,3291.8,0.0,Swim,0.0,2022-11-15 01:34:42+00:00,0.0,,,3819.0,,,,,,Swim
8122865584,Afternoon Weight Training,0.0,1553.0,WeightTraining,0.0,2022-11-15 18:27:16+00:00,0.0,,96.7,1553.0,,,,,,WeightTraining
8123991057,Zwift - Island Outskirts in Makuri Islands,11387.7,1407.0,VirtualRide,8.094,2022-11-15 23:36:28+00:00,92.0,b1683032,132.1,1407.0,288.3,,74.7,204.9,213.0,VirtualRide
8124205055,Zwift - Race: Bike Surgeon Cycling Chasing Daylight Series (D) on Tire-Bouchon in France,40145.8,4789.0,VirtualRide,8.383,2022-11-16 00:00:21+00:00,392.0,b1683032,157.5,4789.0,1059.5,,77.3,221.2,225.0,VirtualRide
8128482795,Zwift - Turf N Surf in Makuri Islands,2179.2,296.0,VirtualRide,7.362,2022-11-16 23:23:15+00:00,13.0,b1683032,101.4,296.0,47.0,,64.4,158.7,155.0,VirtualRide
8128591125,Zwift - Race: Team CLS Racing - Hump Day Blast - Category Enforcement  (D) on Downtown Dolphin in Crit City,19480.5,2009.0,VirtualRide,9.697,2022-11-16 23:30:21+00:00,164.0,b1683032,155.1,2009.0,505.9,,81.8,251.8,255.0,VirtualRide
8128957965,Evening Swim,2857.5,2859.0,Swim,0.999,2022-11-17 01:44:43+00:00,0.0,,,3644.0,,,24.5,,,Swim
8132690999,Zwift - Flat Route in Watopia,3575.4,436.0,VirtualRide,8.2,2022-11-17 22:19:43+00:00,4.0,b1683032,97.7,436.0,58.5,,60.5,134.3,138.0,VirtualRide
8132890206,Zwift - Christy Jackson M3RC's Meetup on Turf N Surf in Makuri Islands,26237.6,3614.0,VirtualRide,7.26,2022-11-17 22:30:02+00:00,207.0,b1683032,140.9,3614.0,705.7,,73.3,195.3,209.0,VirtualRide
8135897341,Lunch Weight Training,0.0,1770.0,WeightTraining,0.0,2022-11-18 17:12:08+00:00,0.0,,92.1,1770.0,,,,,,WeightTraining
8137071775,Zwift - Foundation in Richmond,20109.4,3076.0,VirtualRide,6.538,2022-11-18 23:33:29+00:00,142.0,b1683032,104.7,3076.0,474.5,,78.1,154.3,162.0,VirtualRide
8145827614,Zwift - Strength in Yorkshire,22024.5,3477.0,VirtualRide,6.334,2022-11-20 16:46:33+00:00,397.0,b1683032,119.1,3477.0,624.9,,74.1,179.7,194.0,VirtualRide
8146174665,Zwift - Watopia,18767.4,3225.0,VirtualRide,5.819,2022-11-20 18:28:47+00:00,162.0,b1683032,125.4,3301.0,584.8,,73.4,181.3,191.0,VirtualRide
8146933618,Evening Weight Training,0.0,1924.0,WeightTraining,0.0,2022-11-20 23:34:47+00:00,0.0,,101.0,1924.0,,,,,,WeightTraining
8146972039,Evening walk,561.4,1220.0,Walk,0.46,2022-11-21 00:08:30+00:00,0.0,g3714779,108.4,1220.0,,,57.0,,,Walk
8150523421,Zwift - Group Ride: Stage 6 | Tour of Makuri Islands on Country to Coastal in Makuri Islands,35380.1,3653.0,VirtualRide,9.685,2022-11-21 21:00:54+00:00,290.0,b1683032,152.9,3653.0,873.3,,80.4,239.1,248.0,VirtualRide
8151250315,Evening Swim,3543.3,0.0,Swim,0.0,2022-11-22 01:37:31+00:00,0.0,,,3832.0,,,,,,Swim
8155410128,Zwift - Jungle Circuit in Watopia,35087.7,4107.0,VirtualRide,8.543,2022-11-22 22:18:26+00:00,228.0,b1683032,130.7,4107.0,785.9,,76.3,191.3,204.0,VirtualRide
8160296279,Evening Swim,3451.9,0.0,Swim,0.0,2022-11-24 01:39:43+00:00,0.0,,,3630.0,,,,,,Swim
8164800315,12 lbs turkey 12 hilly miles,20177.2,3666.0,VirtualRide,5.504,2022-11-25 01:03:55+00:00,831.0,b1683032,144.8,3744.0,832.7,,73.4,227.1,242.0,VirtualRide
8168060313,Afternoon Ride,47207.2,6459.0,Ride,7.309,2022-11-25 19:51:53+00:00,83.0,b1683032,129.3,6636.0,1301.4,,72.8,199.6,213.0,Ride
8182295198,6k minus 10.  Stupid math. Tomorrow I will roll 6k 4 2022. First 6k mile year ever,25070.5,2804.0,VirtualRide,8.941,2022-11-28 22:57:28+00:00,38.0,b1683032,121.3,2804.0,557.1,,75.0,198.7,208.0,VirtualRide
8185907475,Evening Swim,2217.4,2439.0,Swim,0.909,2022-11-29 01:41:53+00:00,0.0,,,3324.0,,,22.2,,,Swim
8185909013,Lunch Weight Training,0.0,2064.0,WeightTraining,0.0,2022-11-29 17:26:41+00:00,0.0,,82.2,2064.0,,,,,,WeightTraining
8187233390,Zwift - Makuri 40 in Makuri Islands,40254.0,4666.0,VirtualRide,8.627,2022-11-30 00:09:54+00:00,307.0,b1683032,152.3,4666.0,1058.0,,81.0,226.8,230.0,VirtualRide
8191408971,Zwift -tool opiate album 1992,27142.8,3039.0,VirtualRide,8.931,2022-11-30 23:12:25+00:00,151.0,b1683032,146.4,3039.0,661.2,,76.1,217.6,228.0,VirtualRide
8191816261,Evening Swim,2491.7,2886.0,Swim,0.863,2022-12-01 01:40:02+00:00,0.0,,,3831.0,,,20.6,,,Swim
8195902020,Zwift - Rooftop Rendezvous in Makuri Islands,6039.4,776.0,VirtualRide,7.783,2022-12-02 01:19:54+00:00,80.0,b1683032,124.2,776.0,170.1,,76.3,219.2,231.0,VirtualRide
8195966575,Zwift - Race: STAGE 5b: RACE MAKURI— Valley to Mountaintop (D) on Valley to Mountaintop in Makuri Islands,14249.6,1905.0,VirtualRide,7.48,2022-12-02 01:33:32+00:00,164.0,b1683032,139.5,1905.0,432.0,,81.9,226.8,253.0,VirtualRide
8199204657,Zwift - Neon Flats in Makuri Islands,4018.6,453.0,VirtualRide,8.871,2022-12-02 22:03:03+00:00,18.0,b1683032,125.1,453.0,89.9,,79.9,198.5,203.0,VirtualRide
8199242655,Zwift - Race: STAGE 5a: RACE MAKURI— Twilight Harbor (C) on Twilight Harbor in Makuri Islands,7177.3,701.0,VirtualRide,10.239,2022-12-02 22:12:36+00:00,37.0,b1683032,164.0,701.0,213.7,,87.9,304.9,303.0,VirtualRide
8199292874,Zwift - The 6 Train in New York,7208.3,920.0,VirtualRide,7.835,2022-12-02 22:26:54+00:00,70.0,b1683032,131.1,920.0,162.2,,71.3,176.3,189.0,VirtualRide
8215961855,Evening Swim,2766.1,3226.0,Swim,0.857,2022-12-06 01:42:25+00:00,0.0,,,4103.0,,,23.8,,,Swim
8215969540,Lunch Weight Training,0.0,5398.0,WeightTraining,0.0,2022-12-06 17:19:02+00:00,0.0,,90.5,5398.0,,,,,,WeightTraining
8216974061,Zwift - Foundation in Yorkshire,21878.5,3491.0,VirtualRide,6.267,2022-12-06 22:22:36+00:00,387.0,b1683032,134.8,3491.0,604.6,,84.9,173.2,177.0,VirtualRide
8217039403,Zwift - Watopia,9111.7,1031.0,VirtualRide,8.838,2022-12-06 23:25:05+00:00,13.0,b1683032,127.0,1031.0,188.1,,77.7,182.4,187.0,VirtualRide
8223432829,Evening Swim,2971.8,3091.0,Swim,0.961,2022-12-08 01:48:15+00:00,0.0,,,4013.0,,,20.8,,,Swim
8224718734,Afternoon Weight Training,0.0,1447.0,WeightTraining,0.0,2022-12-08 18:48:50+00:00,0.0,,90.3,1447.0,,,,,,WeightTraining
8225273862,Zwift - Tick Tock in Watopia,6373.7,715.0,VirtualRide,8.914,2022-12-08 22:12:43+00:00,12.0,b1683032,128.3,715.0,138.5,,73.5,193.8,199.0,VirtualRide
8225430505,Zwift - Christy Jackson M3RC's Meetup on Tick Tock in Watopia,26054.3,2903.0,VirtualRide,8.975,2022-12-08 22:30:00+00:00,67.0,b1683032,156.4,2903.0,649.3,,79.5,223.7,239.0,VirtualRide
8229393011,Zwift - Watopia's Waistband in Watopia,29100.5,3146.0,VirtualRide,9.25,2022-12-09 23:48:39+00:00,102.0,b1683032,152.3,3146.0,716.5,,79.8,227.8,236.0,VirtualRide
8232736061,Lunch Weight Training,0.0,2190.0,WeightTraining,0.0,2022-12-10 17:57:58+00:00,0.0,,87.0,2190.0,,,,,,WeightTraining
8237301861,Zwift while watching cheers,25054.0,3226.0,VirtualRide,7.766,2022-12-11 18:24:31+00:00,181.0,b1683032,129.6,3226.0,519.3,,73.2,161.0,166.0,VirtualRide
8242053270,Evening Swim,2834.6,2721.0,Swim,1.042,2022-12-13 01:39:59+00:00,0.0,,,4995.0,,,18.7,,,Swim
8244705203,Lunch Weight Training,0.0,2075.0,WeightTraining,0.0,2022-12-13 17:54:20+00:00,0.0,,94.5,2075.0,,,,,,WeightTraining
8245612491,Zwift - Zwift Pro Training Camp: Movistar | Men's Team Workout in Richmond,33717.2,4438.0,VirtualRide,7.597,2022-12-13 22:20:25+00:00,258.0,b1683032,148.9,4438.0,873.4,,78.7,196.8,216.0,VirtualRide
8245646916,Zwift - Flat Route in Watopia,4050.5,673.0,VirtualRide,6.019,2022-12-13 23:36:22+00:00,11.0,b1683032,127.8,673.0,74.0,,67.4,109.9,114.0,VirtualRide
8252908098,Zwift - easy cruise,35357.0,3959.0,VirtualRide,8.931,2022-12-15 20:30:46+00:00,157.0,b1683032,145.6,3959.0,787.5,,78.7,198.9,212.0,VirtualRide
8256205789,Zwift - Group Workout: Zwift Fondo Training on Royal Pump Room 8 in Yorkshire,13489.8,2001.0,VirtualRide,6.742,2022-12-16 19:57:38+00:00,240.0,b1683032,138.6,2087.0,396.1,,76.0,198.0,209.0,VirtualRide
8260086693,Lunch Weight Training,0.0,3284.0,WeightTraining,0.0,2022-12-17 17:48:08+00:00,0.0,,99.8,3284.0,,,,,,WeightTraining
8261028281,Zwift - Race: Tofu Tornado Race on Flat Route in Watopia,31220.0,3529.0,VirtualRide,8.847,2022-12-18 00:30:38+00:00,183.0,b1683032,158.8,3548.0,764.3,,78.9,216.6,221.0,VirtualRide
8264915395,Zwift - last episodes of cheers ,53036.9,7111.0,VirtualRide,7.458,2022-12-18 20:56:50+00:00,583.0,b1683032,140.1,7111.0,1447.7,,75.8,203.6,217.0,VirtualRide
8268943514,Evening Swim,2377.4,0.0,Swim,0.0,2022-12-20 01:40:04+00:00,0.0,,,2991.0,,,,,,Swim
8272976740,Zwift - slug through - forced pace on Road to Sky in Watopia,32013.6,7639.0,VirtualRide,4.191,2022-12-21 00:10:13+00:00,1083.0,b1683032,135.7,7702.0,1439.7,,77.2,188.5,192.0,VirtualRide
8276942906,Evening Swim,3269.0,2979.0,Swim,1.097,2022-12-22 01:47:10+00:00,0.0,,,3997.0,,,22.4,,,Swim
8280585090,Zwift - slug through - forced pace on Road to Sky in Watopia,12193.9,3973.0,VirtualRide,3.069,2022-12-23 00:59:25+00:00,606.0,b1683032,132.8,3973.0,791.7,,77.2,199.3,199.0,VirtualRide
8283860535,Zwift - Watopia's Waistband in Watopia,20072.7,2334.0,VirtualRide,8.6,2022-12-23 23:50:05+00:00,71.0,b1683032,125.0,2334.0,461.9,,76.6,197.9,200.0,VirtualRide
8287810117,Zwift - riding dishwasher(not rachel) time,18094.2,2008.0,VirtualRide,9.011,2022-12-24 22:11:48+00:00,89.0,b1683032,141.1,2008.0,432.1,,77.6,215.2,219.0,VirtualRide
8291075403,Zwift - 25 for Christmas ,40676.7,4585.0,VirtualRide,8.872,2022-12-25 22:02:01+00:00,203.0,b1683032,138.3,4585.0,923.7,,77.0,201.5,207.0,VirtualRide
8295470149,Zwift - Figure 8 in Watopia,26117.4,3172.0,VirtualRide,8.234,2022-12-26 22:49:59+00:00,215.0,b1683032,134.0,3172.0,637.3,,76.1,200.9,213.0,VirtualRide
8304826780,Noon,0.0,1800.0,WeightTraining,0.0,2022-12-28 18:30:00+00:00,0.0,,,1800.0,,,,,,WeightTraining
8304789241,Zwift - Jack RYAN S 3 e I,35079.7,3945.0,VirtualRide,8.892,2022-12-28 23:39:25+00:00,157.0,b1683032,147.7,3945.0,839.4,,80.1,212.8,219.0,VirtualRide
8308550855,Zwift - slug thro Jack Ryan s 3 - ep2+3,23174.4,5235.0,VirtualRide,4.427,2022-12-29 18:30:53+00:00,755.0,b1683032,154.0,5235.0,1025.7,,80.5,195.9,201.0,VirtualRide
8313299753,Afternoon Weight Training,0.0,2100.0,WeightTraining,0.0,2022-12-30 21:14:51+00:00,0.0,,95.5,2100.0,,,,,,WeightTraining
8313808011,Zwift Jack Ryan S3 EP5,22018.6,4808.0,VirtualRide,4.58,2022-12-30 23:33:06+00:00,580.0,b1683032,149.0,4840.0,947.9,,78.0,197.1,207.0,VirtualRide
8318141678,Afternoon Ride,24719.7,3254.0,Ride,7.597,2022-12-31 18:05:30+00:00,47.0,b1683032,123.6,8168.0,750.1,,76.2,228.0,234.0,Ride
8323259046,Zwift - Watopia's Waistband in Watopia,33032.1,3738.0,VirtualRide,8.837,2023-01-01 23:16:05+00:00,107.0,b1683032,144.4,3738.0,773.8,,78.6,207.0,219.0,VirtualRide
8337904950,Lunch Walk,1128.6,1058.0,Walk,1.067,2023-01-04 17:36:27+00:00,7.0,g3714779,74.1,1345.0,,,47.2,,,Walk
8343913821,Afternoon Walk,1102.0,910.0,Walk,1.211,2023-01-05 19:58:39+00:00,9.0,g3714779,82.3,1238.0,,,50.5,,,Walk
8344368477,Afternoon Walk,1951.9,1736.0,Walk,1.124,2023-01-05 21:43:23+00:00,14.0,g3714779,70.5,1883.0,,,49.3,,,Walk
8430019957,Zwift - Race: STAGE 3: FLAT IS FAST—Volcano Flat Reverse (D) on Volcano Flat Reverse in Watopia,27389.7,3365.0,VirtualRide,8.14,2023-01-21 19:13:37+00:00,114.0,b1683032,159.1,3365.0,626.6,,73.6,186.2,192.0,VirtualRide
8441243971,Zwift - Volcano Circuit in Watopia,3745.9,438.0,VirtualRide,8.552,2023-01-23 23:03:45+00:00,19.0,b1683032,133.2,438.0,85.9,,78.9,196.1,201.0,VirtualRide
8441509107,Zwift - Race: STAGE 4: FLAT IS FAST—  London Classique (C) on Classique in London,36039.3,4348.0,VirtualRide,8.289,2023-01-23 23:12:17+00:00,104.0,b1683032,164.1,4348.0,823.0,,78.4,189.3,203.0,VirtualRide
8447079153,Zwift - The 6 Train in New York,9028.8,1084.0,VirtualRide,8.329,2023-01-24 23:41:44+00:00,93.0,b1683032,141.3,1084.0,198.5,,75.3,183.1,191.0,VirtualRide
8447295777,"Zwift - Group Ride: Tour de Zwift 2023 | Stage 5 | Ride, Standard on Knickerbocker Reverse in New York",25292.6,3465.0,VirtualRide,7.299,2023-01-25 00:02:34+00:00,407.0,b1683032,160.4,3465.0,664.9,,77.2,191.9,207.0,VirtualRide
8452577070,Zwift - R.G.V. in France,51334.8,6624.0,VirtualRide,7.75,2023-01-25 22:27:46+00:00,266.0,b1683032,137.0,6737.0,1128.6,,76.8,170.4,178.0,VirtualRide
8457516240,Zwift - Volcano Circuit in Watopia,3037.8,405.0,VirtualRide,7.501,2023-01-26 22:54:17+00:00,15.0,b1683032,116.0,405.0,57.0,,78.8,140.7,145.0,VirtualRide
8457873818,Zwift - Race: Micro Mountain Massif - Race 1 (C) on Lutscher in Innsbruck,38485.4,5679.0,VirtualRide,6.777,2023-01-26 23:02:28+00:00,522.0,b1683032,149.2,5857.0,1070.3,,78.0,188.5,205.0,VirtualRide
8463065538,"Zwift - Group Ride: Tour de Zwift 2023 | Stage 6 | Ride, Standard on Climber's Gambit in Watopia",40021.1,5987.0,VirtualRide,6.685,2023-01-28 02:02:38+00:00,731.0,b1683032,150.7,5987.0,1173.1,,76.4,195.9,211.0,VirtualRide
8474027766,Zwift - Richmond UCI Reverse in Richmond,41455.0,5465.0,VirtualRide,7.586,2023-01-29 20:21:14+00:00,342.0,b1683032,147.9,5781.0,1006.2,,76.6,184.1,199.0,VirtualRide
8479852017,Zwift - Volcano Circuit in Watopia,24046.3,3134.0,VirtualRide,7.673,2023-01-31 02:53:46+00:00,121.0,b1683032,127.9,3134.0,513.4,,72.5,163.8,187.0,VirtualRide
8485033987,Zwift - Race: STAGE 5b: FLAT IS FAST—Watopia Flat Route (A) on Flat Route in Watopia,50200.6,6256.0,VirtualRide,8.024,2023-01-31 22:31:14+00:00,303.0,b1683032,139.3,6256.0,1105.8,,75.3,176.8,189.0,VirtualRide
8490487818,Zwift - Beach Island Loop in Watopia,12063.3,1449.0,VirtualRide,8.325,2023-02-01 23:38:25+00:00,45.0,b1683032,139.0,1449.0,288.1,,78.0,198.9,204.0,VirtualRide
8490675279,"Zwift - Group Ride: Tour de Zwift 2023 | Stage 7 | Ride, Short on Flatland Loop in Makuri Islands",27219.4,3294.0,VirtualRide,8.263,2023-02-02 00:04:43+00:00,201.0,b1683032,149.0,3311.0,638.2,,79.0,193.7,201.0,VirtualRide
8495864630,Zwift - Group Ride: Pedal with Toronto Hustle (D) on Turf N Surf in Makuri Islands,37228.2,4559.0,VirtualRide,8.166,2023-02-02 23:00:02+00:00,246.0,b1683032,149.8,4581.0,855.4,,80.7,187.6,199.0,VirtualRide
8506734864,Zwift - Volcano Circuit in Watopia,14114.0,1690.0,VirtualRide,8.351,2023-02-05 01:32:07+00:00,69.0,b1683032,128.7,1690.0,301.6,,81.3,178.4,187.0,VirtualRide
8506821283,"Zwift - Group Ride: Tour de Zwift 2023 | Stage 8 | Ride, Short on Rolling Highlands in ",19206.9,2226.0,VirtualRide,8.628,2023-02-05 02:02:41+00:00,148.0,b1683032,154.5,2311.0,457.8,,81.4,205.6,221.0,VirtualRide
8512860012,Zwift - Tire-Bouchon in France,65218.0,8819.0,VirtualRide,7.395,2023-02-05 22:19:52+00:00,590.0,b1683032,138.7,8885.0,1577.9,,79.5,178.9,188.0,VirtualRide
8516840336,Zwift - Group Ride: Tour de Zwift 2023 | Stage 5 | Ride | Short on Gotham Grind in New York,10192.4,1121.0,VirtualRide,9.092,2023-02-06 19:32:33+00:00,105.0,b1683032,,1121.0,224.8,,82.6,200.5,208.0,VirtualRide
8517445764,Zwift - Group Ride: Tour de Zwift 2023 | Stage 1 | Ride | Short on Harrogate Circuit Reverse in Yorkshire,14426.4,1822.0,VirtualRide,7.918,2023-02-06 21:32:37+00:00,246.0,b1683032,153.3,1822.0,396.3,,80.3,217.5,229.0,VirtualRide
8517657868,Zwift - Group Ride: Tour de Zwift 2023 | Stage 3 | Ride | Short on Champs-Élysées in Paris,10076.9,1310.0,VirtualRide,7.692,2023-02-06 22:32:36+00:00,52.0,b1683032,128.8,1310.0,215.4,,76.1,164.4,170.0,VirtualRide
8517857133,Zwift - Group Ride: Tour de Zwift 2023 | Stage 4 | Ride | Short on London Loop in London,16062.9,2335.0,VirtualRide,6.879,2023-02-06 23:02:39+00:00,214.0,b1683032,142.7,2335.0,435.3,,77.8,186.4,198.0,VirtualRide
8518493060,First time 2023,1829.4,2700.0,Swim,0.678,2023-02-07 03:29:03+00:00,0.0,,,2700.0,,,,,,Swim
8523959816,Zwift - Flat Route in Watopia,10045.3,1272.0,VirtualRide,7.897,2023-02-08 00:38:19+00:00,61.0,b1683032,144.7,1272.0,229.9,,78.1,180.8,188.0,VirtualRide
8524055965,Zwift - Group Ride: Tour de Zwift 2023 | Stage 2 | Ride | Short on The Fan Flats in Richmond,10068.6,1569.0,VirtualRide,6.417,2023-02-08 01:02:37+00:00,24.0,b1683032,133.1,1601.0,208.9,,73.2,133.1,140.0,VirtualRide
8529555456,Zwift - London Loop in London,23295.5,3070.0,VirtualRide,7.588,2023-02-08 23:44:31+00:00,240.0,b1683032,146.1,3070.0,613.3,,79.1,199.8,216.0,VirtualRide
8529946574,Evening Swim,4549.1,0.0,Swim,0.0,2023-02-09 01:40:23+00:00,0.0,,,4814.0,,,,,,Swim
8534542284,Zwift - Road to Sky in Watopia,11152.2,2077.0,VirtualRide,5.369,2023-02-09 22:05:34+00:00,233.0,b1683032,143.3,2077.0,433.9,,67.9,208.9,221.0,VirtualRide
8540180982,Zwift - Group Ride: Ride Scotland: Route 3: Glasgow Crit Circuit with ATP Racing (E) on Glasgow Crit Circuit in ,42228.0,5233.0,VirtualRide,8.07,2023-02-11 01:05:01+00:00,434.0,b1683032,63.1,5471.0,1048.8,,79.2,200.4,217.0,VirtualRide
8544511094,Afternoon Ride,0.0,543.0,Ride,0.0,2023-02-11 18:30:54+00:00,0.0,b1683032,119.7,543.0,90.3,,76.2,162.8,193.0,Ride
